date,state,fips,cases_state,deaths_state,cases_national,deaths_national,month,FIPS Code,Year,Civilian non-institutional population,Labor_Force_Total,Labor_Force_Percent_of_Population,Employment_Labor_Force,Employment_Percent_of_Population,Unemployment_Total,Unemployment_Rate
2020-03-28,Illinois,17,3547,50,123966,2300,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-28,Indiana,18,1239,38,123966,2300,3,18.0,2020.0,"5,272,532   ","3,277,678   ",62.2,"3,177,786   ",60.3,"99,892   ",3.0
2020-03-28,Iowa,19,298,3,123966,2300,3,19.0,2020.0,"2,473,740   ","1,722,018   ",69.6,"1,665,444   ",67.3,"56,574   ",3.3
2020-03-28,Kansas,20,272,6,123966,2300,3,20.0,2020.0,"2,233,807   ","1,508,551   ",67.5,"1,465,907   ",65.6,"42,644   ",2.8
2020-03-28,Kentucky,21,394,9,123966,2300,3,21.0,2020.0,"3,499,821   ","2,066,275   ",59.0,"1,958,322   ",56.0,"107,953   ",5.2
2020-03-28,Louisiana,22,3315,137,123966,2300,3,22.0,2020.0,"3,573,843   ","2,126,568   ",59.5,"1,984,927   ",55.5,"141,641   ",6.7
2020-03-28,Maine,23,211,1,123966,2300,3,23.0,2020.0,"1,114,409   ","695,329   ",62.4,"674,282   ",60.5,"21,047   ",3.0
2020-03-28,Maryland,24,1066,10,123966,2300,3,24.0,2020.0,"4,769,850   ","3,284,708   ",68.9,"3,175,393   ",66.6,"109,315   ",3.3
2020-03-28,Massachusetts,25,4257,44,123966,2300,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-28,Michigan,26,4634,112,123966,2300,3,26.0,2020.0,"8,004,636   ","4,902,508   ",61.2,"4,693,677   ",58.6,"208,831   ",4.3
2020-03-28,Minnesota,27,442,5,123966,2300,3,27.0,2020.0,"4,447,716   ","3,094,328   ",69.6,"3,005,502   ",67.6,"88,826   ",2.9
2020-03-28,Mississippi,28,669,13,123966,2300,3,28.0,2020.0,"2,289,026   ","1,267,089   ",55.4,"1,202,803   ",52.5,"64,286   ",5.1
2020-03-28,Missouri,29,837,11,123966,2300,3,29.0,2020.0,"4,825,175   ","3,145,755   ",65.2,"3,024,168   ",62.7,"121,587   ",3.9
2020-03-28,Montana,30,147,1,123966,2300,3,30.0,2020.0,"856,099   ","538,777   ",62.9,"519,559   ",60.7,"19,218   ",3.6
2020-03-28,Nebraska,31,122,2,123966,2300,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-28,Nevada,32,738,14,123966,2300,3,32.0,2020.0,"2,459,170   ","1,566,217   ",63.7,"1,458,457   ",59.3,"107,760   ",6.9
2020-03-28,New Hampshire,33,214,2,123966,2300,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-28,New Jersey,34,11124,140,123966,2300,3,34.0,2020.0,"7,076,630   ","4,588,196   ",64.8,"4,419,828   ",62.5,"168,368   ",3.7
2020-03-28,New Mexico,35,210,2,123966,2300,3,35.0,2020.0,"1,646,275   ","968,682   ",58.8,"907,628   ",55.1,"61,054   ",6.3
2020-03-28,New York,36,53517,935,123966,2300,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-28,North Carolina,37,972,4,123966,2300,3,37.0,2020.0,"8,317,909   ","4,971,240   ",59.8,"4,755,540   ",57.2,"215,700   ",4.3
2020-03-28,North Dakota,38,93,1,123966,2300,3,38.0,2020.0,"584,636   ","405,729   ",69.4,"397,604   ",68.0,"8,125   ",2.0
2020-03-28,Ohio,39,1406,25,123966,2300,3,39.0,2020.0,"9,253,143   ","5,776,221   ",62.4,"5,441,767   ",58.8,"334,454   ",5.8
2020-03-28,Oklahoma,40,377,15,123966,2300,3,40.0,2020.0,"3,042,589   ","1,829,828   ",60.1,"1,776,101   ",58.4,"53,727   ",2.9
2020-03-28,Oregon,41,480,13,123966,2300,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-28,Pennsylvania,42,2815,35,123966,2300,3,42.0,2020.0,"10,287,351   ","6,542,916   ",63.6,"6,163,426   ",59.9,"379,490   ",5.8
2020-03-28,Rhode Island,44,239,2,123966,2300,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-28,South Carolina,45,661,15,123966,2300,3,45.0,2020.0,"4,106,624   ","2,405,171   ",58.6,"2,328,802   ",56.7,"76,369   ",3.2
2020-03-28,South Dakota,46,68,1,123966,2300,3,46.0,2020.0,"676,481   ","468,175   ",69.2,"453,878   ",67.1,"14,297   ",3.1
2020-03-28,Tennessee,47,1363,6,123966,2300,3,47.0,2020.0,"5,419,586   ","3,375,134   ",62.3,"3,262,392   ",60.2,"112,742   ",3.3
2020-03-28,Texas,48,2381,30,123966,2300,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-28,Utah,49,608,2,123966,2300,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-28,Vermont,50,211,12,123966,2300,3,50.0,2020.0,"518,762   ","340,607   ",65.7,"330,084   ",63.6,"10,523   ",3.1
2020-03-28,Virginia,51,739,17,123966,2300,3,51.0,2020.0,"6,698,449   ","4,439,350   ",66.3,"4,294,056   ",64.1,"145,294   ",3.3
2020-03-28,Washington,53,4311,193,123966,2300,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-28,West Virginia,54,113,0,123966,2300,3,54.0,2020.0,"1,441,638   ","823,300   ",57.1,"773,588   ",53.7,"49,712   ",6.0
2020-03-28,Wisconsin,55,1042,17,123966,2300,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-28,Wyoming,56,85,0,123966,2300,3,56.0,2020.0,"451,333   ","295,500   ",65.5,"284,302   ",63.0,"11,198   ",3.8
2020-03-29,Alabama,1,830,5,142486,2718,3,1.0,2020.0,"3,873,022   ","2,218,590   ",57.3,"2,151,586   ",55.6,"67,004   ",3.0
2020-03-29,Alaska,2,114,2,142486,2718,3,2.0,2020.0,"543,829   ","344,266   ",63.3,"326,251   ",60.0,"18,015   ",5.2
2020-03-29,Arizona,4,930,18,142486,2718,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-29,Arkansas,5,449,6,142486,2718,3,5.0,2020.0,"2,350,195   ","1,386,469   ",59.0,"1,316,741   ",56.0,"69,728   ",5.0
2020-03-29,California,6,6321,132,142486,2718,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-29,Colorado,8,2315,47,142486,2718,3,8.0,2020.0,"4,596,790   ","3,136,533   ",68.2,"2,972,506   ",64.7,"164,027   ",5.2
2020-03-29,Connecticut,9,1993,34,142486,2718,3,9.0,2020.0,"2,885,395   ","1,930,836   ",66.9,"1,865,216   ",64.6,"65,620   ",3.4
2020-03-29,Delaware,10,232,6,142486,2718,3,10.0,2020.0,"784,534   ","477,377   ",60.8,"453,613   ",57.8,"23,764   ",5.0
2020-03-29,District of Columbia,11,342,5,142486,2718,3,11.0,2020.0,"579,573   ","420,505   ",72.6,"395,074   ",68.2,"25,431   ",6.0
2020-03-29,Florida,12,4943,60,142486,2718,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-29,Georgia,13,2683,83,142486,2718,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
2020-03-29,Hawaii,15,175,0,142486,2718,3,15.0,2020.0,"1,089,912   ","665,727   ",61.1,"649,770   ",59.6,"15,957   ",2.4
2020-03-29,Idaho,16,310,6,142486,2718,3,16.0,2020.0,"1,392,217   ","894,632   ",64.3,"872,658   ",62.7,"21,974   ",2.5
2020-03-29,Illinois,17,4615,71,142486,2718,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-29,Indiana,18,1522,40,142486,2718,3,18.0,2020.0,"5,272,532   ","3,277,678   ",62.2,"3,177,786   ",60.3,"99,892   ",3.0
2020-03-29,Iowa,19,336,4,142486,2718,3,19.0,2020.0,"2,473,740   ","1,722,018   ",69.6,"1,665,444   ",67.3,"56,574   ",3.3
2020-03-29,Kansas,20,333,7,142486,2718,3,20.0,2020.0,"2,233,807   ","1,508,551   ",67.5,"1,465,907   ",65.6,"42,644   ",2.8
2020-03-29,Kentucky,21,439,9,142486,2718,3,21.0,2020.0,"3,499,821   ","2,066,275   ",59.0,"1,958,322   ",56.0,"107,953   ",5.2
2020-03-29,Louisiana,22,3539,153,142486,2718,3,22.0,2020.0,"3,573,843   ","2,126,568   ",59.5,"1,984,927   ",55.5,"141,641   ",6.7
2020-03-29,Maine,23,253,3,142486,2718,3,23.0,2020.0,"1,114,409   ","695,329   ",62.4,"674,282   ",60.5,"21,047   ",3.0
2020-03-29,Maryland,24,1244,11,142486,2718,3,24.0,2020.0,"4,769,850   ","3,284,708   ",68.9,"3,175,393   ",66.6,"109,315   ",3.3
2020-03-29,Massachusetts,25,4955,48,142486,2718,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-29,Michigan,26,5486,132,142486,2718,3,26.0,2020.0,"8,004,636   ","4,902,508   ",61.2,"4,693,677   ",58.6,"208,831   ",4.3
2020-03-29,Minnesota,27,504,9,142486,2718,3,27.0,2020.0,"4,447,716   ","3,094,328   ",69.6,"3,005,502   ",67.6,"88,826   ",2.9
2020-03-29,Mississippi,28,759,14,142486,2718,3,28.0,2020.0,"2,289,026   ","1,267,089   ",55.4,"1,202,803   ",52.5,"64,286   ",5.1
2020-03-29,Missouri,29,902,12,142486,2718,3,29.0,2020.0,"4,825,175   ","3,145,755   ",65.2,"3,024,168   ",62.7,"121,587   ",3.9
2020-03-29,Montana,30,161,1,142486,2718,3,30.0,2020.0,"856,099   ","538,777   ",62.9,"519,559   ",60.7,"19,218   ",3.6
2020-03-29,Nebraska,31,138,2,142486,2718,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-29,Nevada,32,920,15,142486,2718,3,32.0,2020.0,"2,459,170   ","1,566,217   ",63.7,"1,458,457   ",59.3,"107,760   ",6.9
2020-03-29,New Hampshire,33,258,3,142486,2718,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-29,New Jersey,34,13386,161,142486,2718,3,34.0,2020.0,"7,076,630   ","4,588,196   ",64.8,"4,419,828   ",62.5,"168,368   ",3.7
2020-03-29,New Mexico,35,237,2,142486,2718,3,35.0,2020.0,"1,646,275   ","968,682   ",58.8,"907,628   ",55.1,"61,054   ",6.3
2020-03-29,New York,36,59783,1180,142486,2718,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-29,North Carolina,37,1166,6,142486,2718,3,37.0,2020.0,"8,317,909   ","4,971,240   ",59.8,"4,755,540   ",57.2,"215,700   ",4.3
2020-03-29,North Dakota,38,97,1,142486,2718,3,38.0,2020.0,"584,636   ","405,729   ",69.4,"397,604   ",68.0,"8,125   ",2.0
2020-03-29,Ohio,39,1665,30,142486,2718,3,39.0,2020.0,"9,253,143   ","5,776,221   ",62.4,"5,441,767   ",58.8,"334,454   ",5.8
2020-03-29,Oklahoma,40,429,16,142486,2718,3,40.0,2020.0,"3,042,589   ","1,829,828   ",60.1,"1,776,101   ",58.4,"53,727   ",2.9
2020-03-29,Oregon,41,549,13,142486,2718,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-29,Pennsylvania,42,3441,40,142486,2718,3,42.0,2020.0,"10,287,351   ","6,542,916   ",63.6,"6,163,426   ",59.9,"379,490   ",5.8
2020-03-29,Rhode Island,44,294,3,142486,2718,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-29,South Carolina,45,775,16,142486,2718,3,45.0,2020.0,"4,106,624   ","2,405,171   ",58.6,"2,328,802   ",56.7,"76,369   ",3.2
2020-03-29,South Dakota,46,90,1,142486,2718,3,46.0,2020.0,"676,481   ","468,175   ",69.2,"453,878   ",67.1,"14,297   ",3.1
2020-03-29,Tennessee,47,1569,7,142486,2718,3,47.0,2020.0,"5,419,586   ","3,375,134   ",62.3,"3,262,392   ",60.2,"112,742   ",3.3
2020-03-29,Texas,48,2722,35,142486,2718,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-29,Utah,49,719,2,142486,2718,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-29,Vermont,50,235,12,142486,2718,3,50.0,2020.0,"518,762   ","340,607   ",65.7,"330,084   ",63.6,"10,523   ",3.1
2020-03-29,Virginia,51,889,22,142486,2718,3,51.0,2020.0,"6,698,449   ","4,439,350   ",66.3,"4,294,056   ",64.1,"145,294   ",3.3
2020-03-29,Washington,53,4897,209,142486,2718,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-29,West Virginia,54,124,1,142486,2718,3,54.0,2020.0,"1,441,638   ","823,300   ",57.1,"773,588   ",53.7,"49,712   ",6.0
2020-03-29,Wisconsin,55,1120,17,142486,2718,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-29,Wyoming,56,88,0,142486,2718,3,56.0,2020.0,"451,333   ","295,500   ",65.5,"284,302   ",63.0,"11,198   ",3.8
2020-03-30,Alabama,1,947,11,163955,3368,3,1.0,2020.0,"3,873,022   ","2,218,590   ",57.3,"2,151,586   ",55.6,"67,004   ",3.0
2020-03-30,Alaska,2,120,2,163955,3368,3,2.0,2020.0,"543,829   ","344,266   ",63.3,"326,251   ",60.0,"18,015   ",5.2
2020-03-30,Arizona,4,1169,20,163955,3368,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-30,Arkansas,5,508,7,163955,3368,3,5.0,2020.0,"2,350,195   ","1,386,469   ",59.0,"1,316,741   ",56.0,"69,728   ",5.0
2020-03-30,California,6,7421,147,163955,3368,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-30,Colorado,8,2628,51,163955,3368,3,8.0,2020.0,"4,596,790   ","3,136,533   ",68.2,"2,972,506   ",64.7,"164,027   ",5.2
2020-03-30,Connecticut,9,2571,36,163955,3368,3,9.0,2020.0,"2,885,395   ","1,930,836   ",66.9,"1,865,216   ",64.6,"65,620   ",3.4
2020-03-30,Delaware,10,264,7,163955,3368,3,10.0,2020.0,"784,534   ","477,377   ",60.8,"453,613   ",57.8,"23,764   ",5.0
2020-03-30,District of Columbia,11,401,9,163955,3368,3,11.0,2020.0,"579,573   ","420,505   ",72.6,"395,074   ",68.2,"25,431   ",6.0
2020-03-30,Florida,12,5695,72,163955,3368,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-30,Georgia,13,3032,103,163955,3368,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
2020-03-30,Hawaii,15,204,0,163955,3368,3,15.0,2020.0,"1,089,912   ","665,727   ",61.1,"649,770   ",59.6,"15,957   ",2.4
2020-03-30,Idaho,16,415,7,163955,3368,3,16.0,2020.0,"1,392,217   ","894,632   ",64.3,"872,658   ",62.7,"21,974   ",2.5
2020-03-30,Illinois,17,5070,84,163955,3368,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-30,Indiana,18,1797,44,163955,3368,3,18.0,2020.0,"5,272,532   ","3,277,678   ",62.2,"3,177,786   ",60.3,"99,892   ",3.0
2020-03-30,Iowa,19,424,6,163955,3368,3,19.0,2020.0,"2,473,740   ","1,722,018   ",69.6,"1,665,444   ",67.3,"56,574   ",3.3
2020-03-30,Kansas,20,374,9,163955,3368,3,20.0,2020.0,"2,233,807   ","1,508,551   ",67.5,"1,465,907   ",65.6,"42,644   ",2.8
2020-03-30,Kentucky,21,480,11,163955,3368,3,21.0,2020.0,"3,499,821   ","2,066,275   ",59.0,"1,958,322   ",56.0,"107,953   ",5.2
2020-03-30,Louisiana,22,4024,186,163955,3368,3,22.0,2020.0,"3,573,843   ","2,126,568   ",59.5,"1,984,927   ",55.5,"141,641   ",6.7
2020-03-30,Maine,23,275,3,163955,3368,3,23.0,2020.0,"1,114,409   ","695,329   ",62.4,"674,282   ",60.5,"21,047   ",3.0
2020-03-30,Maryland,24,1415,15,163955,3368,3,24.0,2020.0,"4,769,850   ","3,284,708   ",68.9,"3,175,393   ",66.6,"109,315   ",3.3
2020-03-30,Massachusetts,25,5752,56,163955,3368,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-30,Michigan,26,6508,197,163955,3368,3,26.0,2020.0,"8,004,636   ","4,902,508   ",61.2,"4,693,677   ",58.6,"208,831   ",4.3
2020-03-30,Minnesota,27,576,10,163955,3368,3,27.0,2020.0,"4,447,716   ","3,094,328   ",69.6,"3,005,502   ",67.6,"88,826   ",2.9
2020-03-30,Mississippi,28,848,16,163955,3368,3,28.0,2020.0,"2,289,026   ","1,267,089   ",55.4,"1,202,803   ",52.5,"64,286   ",5.1
2020-03-30,Missouri,29,1049,13,163955,3368,3,29.0,2020.0,"4,825,175   ","3,145,755   ",65.2,"3,024,168   ",62.7,"121,587   ",3.9
2020-03-30,Montana,30,177,4,163955,3368,3,30.0,2020.0,"856,099   ","538,777   ",62.9,"519,559   ",60.7,"19,218   ",3.6
2020-03-30,Nebraska,31,185,3,163955,3368,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-30,Nevada,32,1044,18,163955,3368,3,32.0,2020.0,"2,459,170   ","1,566,217   ",63.7,"1,458,457   ",59.3,"107,760   ",6.9
2020-03-30,New Hampshire,33,314,3,163955,3368,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-30,New Jersey,34,16636,199,163955,3368,3,34.0,2020.0,"7,076,630   ","4,588,196   ",64.8,"4,419,828   ",62.5,"168,368   ",3.7
2020-03-30,New Mexico,35,282,4,163955,3368,3,35.0,2020.0,"1,646,275   ","968,682   ",58.8,"907,628   ",55.1,"61,054   ",6.3
2020-03-30,New York,36,67504,1512,163955,3368,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-30,North Carolina,37,1303,6,163955,3368,3,37.0,2020.0,"8,317,909   ","4,971,240   ",59.8,"4,755,540   ",57.2,"215,700   ",4.3
2020-03-30,North Dakota,38,109,3,163955,3368,3,38.0,2020.0,"584,636   ","405,729   ",69.4,"397,604   ",68.0,"8,125   ",2.0
2020-03-30,Ohio,39,1933,40,163955,3368,3,39.0,2020.0,"9,253,143   ","5,776,221   ",62.4,"5,441,767   ",58.8,"334,454   ",5.8
2020-03-30,Oklahoma,40,481,17,163955,3368,3,40.0,2020.0,"3,042,589   ","1,829,828   ",60.1,"1,776,101   ",58.4,"53,727   ",2.9
2020-03-30,Oregon,41,607,16,163955,3368,3,41.0,2020.0,"3,435,140   ","2,110,900   ",61.5,"2,038,010   ",59.3,"72,890   ",3.5
2020-03-30,Pennsylvania,42,4156,48,163955,3368,3,42.0,2020.0,"10,287,351   ","6,542,916   ",63.6,"6,163,426   ",59.9,"379,490   ",5.8
2020-03-30,Rhode Island,44,408,4,163955,3368,3,44.0,2020.0,"865,746   ","565,163   ",65.3,"538,703   ",62.2,"26,460   ",4.7
2020-03-30,South Carolina,45,925,18,163955,3368,3,45.0,2020.0,"4,106,624   ","2,405,171   ",58.6,"2,328,802   ",56.7,"76,369   ",3.2
2020-03-30,South Dakota,46,100,1,163955,3368,3,46.0,2020.0,"676,481   ","468,175   ",69.2,"453,878   ",67.1,"14,297   ",3.1
2020-03-30,Tennessee,47,1721,13,163955,3368,3,47.0,2020.0,"5,419,586   ","3,375,134   ",62.3,"3,262,392   ",60.2,"112,742   ",3.3
2020-03-30,Texas,48,3065,46,163955,3368,3,48.0,2020.0,"22,183,325   ","14,004,479   ",63.1,"13,288,652   ",59.9,"715,827   ",5.1
2020-03-30,Utah,49,806,4,163955,3368,3,49.0,2020.0,"2,388,768   ","1,625,383   ",68.0,"1,562,935   ",65.4,"62,448   ",3.8
2020-03-30,Vermont,50,256,12,163955,3368,3,50.0,2020.0,"518,762   ","340,607   ",65.7,"330,084   ",63.6,"10,523   ",3.1
2020-03-30,Virginia,51,1020,26,163955,3368,3,51.0,2020.0,"6,698,449   ","4,439,350   ",66.3,"4,294,056   ",64.1,"145,294   ",3.3
2020-03-30,Washington,53,5180,221,163955,3368,3,53.0,2020.0,"6,078,899   ","3,890,678   ",64.0,"3,692,118   ",60.7,"198,560   ",5.1
2020-03-30,West Virginia,54,145,1,163955,3368,3,54.0,2020.0,"1,441,638   ","823,300   ",57.1,"773,588   ",53.7,"49,712   ",6.0
2020-03-30,Wisconsin,55,1269,20,163955,3368,3,55.0,2020.0,"4,649,248   ","3,088,813   ",66.4,"2,992,488   ",64.4,"96,325   ",3.1
2020-03-30,Wyoming,56,96,0,163955,3368,3,56.0,2020.0,"451,333   ","295,500   ",65.5,"284,302   ",63.0,"11,198   ",3.8
2020-03-31,Alabama,1,999,14,188461,4304,3,1.0,2020.0,"3,873,022   ","2,218,590   ",57.3,"2,151,586   ",55.6,"67,004   ",3.0
2020-03-31,Alaska,2,133,2,188461,4304,3,2.0,2020.0,"543,829   ","344,266   ",63.3,"326,251   ",60.0,"18,015   ",5.2
2020-03-31,Arizona,4,1298,24,188461,4304,3,4.0,2020.0,"5,796,108   ","3,578,637   ",61.7,"3,359,486   ",58.0,"219,151   ",6.1
2020-03-31,Arkansas,5,564,8,188461,4304,3,5.0,2020.0,"2,350,195   ","1,386,469   ",59.0,"1,316,741   ",56.0,"69,728   ",5.0
2020-03-31,California,6,8583,184,188461,4304,3,6.0,2020.0,"31,191,183   ","19,167,967   ",61.5,"18,115,804   ",58.1,"1,052,163   ",5.5
2020-03-31,Colorado,8,2990,69,188461,4304,3,8.0,2020.0,"4,596,790   ","3,136,533   ",68.2,"2,972,506   ",64.7,"164,027   ",5.2
2020-03-31,Connecticut,9,3128,69,188461,4304,3,9.0,2020.0,"2,885,395   ","1,930,836   ",66.9,"1,865,216   ",64.6,"65,620   ",3.4
2020-03-31,Delaware,10,319,10,188461,4304,3,10.0,2020.0,"784,534   ","477,377   ",60.8,"453,613   ",57.8,"23,764   ",5.0
2020-03-31,District of Columbia,11,495,9,188461,4304,3,11.0,2020.0,"579,573   ","420,505   ",72.6,"395,074   ",68.2,"25,431   ",6.0
2020-03-31,Florida,12,6742,85,188461,4304,3,12.0,2020.0,"17,584,836   ","10,331,185   ",58.8,"9,873,877   ",56.1,"457,308   ",4.4
2020-03-31,Georgia,13,4116,126,188461,4304,3,13.0,2020.0,"8,269,251   ","5,156,973   ",62.4,"4,917,754   ",59.5,"239,219   ",4.6
2020-03-31,Hawaii,15,224,1,188461,4304,3,15.0,2020.0,"1,089,912   ","665,727   ",61.1,"649,770   ",59.6,"15,957   ",2.4
2020-03-31,Idaho,16,526,9,188461,4304,3,16.0,2020.0,"1,392,217   ","894,632   ",64.3,"872,658   ",62.7,"21,974   ",2.5
2020-03-31,Illinois,17,5992,107,188461,4304,3,17.0,2020.0,"9,986,511   ","6,294,250   ",63.0,"6,030,123   ",60.4,"264,127   ",4.2
2020-03-31,Indiana,18,2177,61,188461,4304,3,18.0,2020.0,"5,272,532   ","3,277,678   ",62.2,"3,177,786   ",60.3,"99,892   ",3.0
2020-03-31,Iowa,19,498,7,188461,4304,3,19.0,2020.0,"2,473,740   ","1,722,018   ",69.6,"1,665,444   ",67.3,"56,574   ",3.3
2020-03-31,Kansas,20,435,10,188461,4304,3,20.0,2020.0,"2,233,807   ","1,508,551   ",67.5,"1,465,907   ",65.6,"42,644   ",2.8
2020-03-31,Kentucky,21,590,18,188461,4304,3,21.0,2020.0,"3,499,821   ","2,066,275   ",59.0,"1,958,322   ",56.0,"107,953   ",5.2
2020-03-31,Louisiana,22,5237,240,188461,4304,3,22.0,2020.0,"3,573,843   ","2,126,568   ",59.5,"1,984,927   ",55.5,"141,641   ",6.7
2020-03-31,Maine,23,303,5,188461,4304,3,23.0,2020.0,"1,114,409   ","695,329   ",62.4,"674,282   ",60.5,"21,047   ",3.0
2020-03-31,Maryland,24,1662,18,188461,4304,3,24.0,2020.0,"4,769,850   ","3,284,708   ",68.9,"3,175,393   ",66.6,"109,315   ",3.3
2020-03-31,Massachusetts,25,6620,89,188461,4304,3,25.0,2020.0,"5,650,426   ","3,771,967   ",66.8,"3,665,047   ",64.9,"106,920   ",2.8
2020-03-31,Michigan,26,7629,264,188461,4304,3,26.0,2020.0,"8,004,636   ","4,902,508   ",61.2,"4,693,677   ",58.6,"208,831   ",4.3
2020-03-31,Minnesota,27,629,12,188461,4304,3,27.0,2020.0,"4,447,716   ","3,094,328   ",69.6,"3,005,502   ",67.6,"88,826   ",2.9
2020-03-31,Mississippi,28,937,20,188461,4304,3,28.0,2020.0,"2,289,026   ","1,267,089   ",55.4,"1,202,803   ",52.5,"64,286   ",5.1
2020-03-31,Missouri,29,1350,15,188461,4304,3,29.0,2020.0,"4,825,175   ","3,145,755   ",65.2,"3,024,168   ",62.7,"121,587   ",3.9
2020-03-31,Montana,30,198,5,188461,4304,3,30.0,2020.0,"856,099   ","538,777   ",62.9,"519,559   ",60.7,"19,218   ",3.6
2020-03-31,Nebraska,31,199,4,188461,4304,3,31.0,2020.0,"1,487,444   ","1,062,553   ",71.4,"1,019,925   ",68.6,"42,628   ",4.0
2020-03-31,Nevada,32,1113,26,188461,4304,3,32.0,2020.0,"2,459,170   ","1,566,217   ",63.7,"1,458,457   ",59.3,"107,760   ",6.9
2020-03-31,New Hampshire,33,367,3,188461,4304,3,33.0,2020.0,"1,126,818   ","766,087   ",68.0,"747,979   ",66.4,"18,108   ",2.4
2020-03-31,New Jersey,34,18696,267,188461,4304,3,34.0,2020.0,"7,076,630   ","4,588,196   ",64.8,"4,419,828   ",62.5,"168,368   ",3.7
2020-03-31,New Mexico,35,315,5,188461,4304,3,35.0,2020.0,"1,646,275   ","968,682   ",58.8,"907,628   ",55.1,"61,054   ",6.3
2020-03-31,New York,36,76211,1929,188461,4304,3,36.0,2020.0,"15,627,771   ","9,411,433   ",60.2,"9,022,695   ",57.7,"388,738   ",4.1
2020-03-31,North Carolina,37,1527,10,188461,4304,3,37.0,2020.0,"8,317,909   ","4,971,240   ",59.8,"4,755,540   ",57.2,"215,700   ",4.3
